"5.0","269.7407724223272"
"8.492462311557789","275.33756993405456"
"11.984924623115578","280.75922478004463"
"15.477386934673367","286.0112177648642"
"18.969849246231156","291.0988581802246"
"22.462311557788944","296.0272891721975"
"25.954773869346734","300.8014929404719"
"29.447236180904525","305.4262957749093"
"32.93969849246231","309.906372934488"
"36.4321608040201","314.24625337356827"
"39.92462311557789","318.4503243202578"
"43.41708542713568","322.5228357115035"
"46.90954773869347","326.46790448939515"
"50.402010050251256","330.2895187630227"
"53.89447236180905","333.99154184009535"
"57.38693467336684","337.57771613239765"
"60.879396984924625","341.05166693903044"
"64.37185929648241","344.41690611126177"
"67.8643216080402","347.6768356026921"
"71.35678391959799","350.8347509083227"
"74.84924623115577","353.8938443960044"
"78.34170854271358","356.85720853363375"
"81.83417085427136","359.72783901535956"
"85.32663316582915","362.5086377899595"
"88.81909547738694","365.2024159944491"
"92.31155778894473","367.811896795888"
"95.80402010050251","370.3397181442564"
"99.2964824120603","372.78843543918464"
"102.7889447236181","375.1605241132326"
"106.28140703517589","377.458382134328"
"109.77386934673368","379.68433242989704"
"113.26633165829146","381.84062523513376"
"116.75879396984925","383.92944036778584"
"120.25125628140704","385.95288943175336"
"123.74371859296483","387.91301795173047"
"127.23618090452261","389.81180744104626"
"130.7286432160804","391.65117740479667"
"134.2211055276382","393.43298728029066"
"137.71356783919597","395.1590383167741"
"141.20603015075378","396.8310753963304"
"144.69849246231155","398.4507887977991"
"148.19095477386935","400.0198159054955"
"151.68341708542715","401.53974286445856"
"155.17587939698493","403.0121061839008"
"158.66834170854273","404.43839429048063"
"162.1608040201005","405.82004903296746"
"165.6532663316583","407.158467139821"
"169.14572864321607","408.4550016311579"
"172.63819095477388","409.7109631865334"
"176.13065326633168","410.9276214699196"
"179.62311557788945","412.106206413222"
"183.11557788944725","413.2479094596299"
"186.60804020100502","414.3538847680573"
"190.10050251256283","415.4252503798946"
"193.5929648241206","416.46308934924684"
"197.0854271356784","417.46845083780454"
"200.5778894472362","418.4423511754511"
"204.07035175879398","419.38577488768095"
"207.56281407035178","420.29967569086625"
"211.05527638190955","421.1849774563779"
"214.54773869346735","422.04257514453667"
"218.04020100502512","422.873335709337"
"221.53266331658293","423.6780989748598"
"225.0251256281407","424.45767848425845"
"228.5175879396985","425.2128623221782"
"232.0100502512563","425.9444139114383"
"235.50251256281408","426.6530727847838"
"238.99497487437188","427.3395553324866"
"242.48743718592965","428.0045555265515"
"245.97989949748745","428.64874562225924"
"249.47236180904522","429.272776837756"
"252.96482412060303","429.8772800123765"
"256.4572864321608","430.4628662443654"
"259.9497487437186","431.030127508643"
"263.4422110552764","431.5796372552379"
"266.9346733668342","432.11195098899424"
"270.42713567839195","432.62760683113606"
"273.91959798994975","433.12712606326"
"277.41206030150755","433.61101365430386"
"280.90452261306535","434.0797587710246"
"284.3969849246231","434.5338352725022"
"287.8894472361809","434.97370218916797"
"291.3819095477387","435.3998041868433"
"294.8743718592965","435.81257201625687"
"298.3668341708543","436.21242294849435"
"301.85929648241205","436.5997611968223"
"305.35175879396985","436.9749783253114"
"308.84422110552765","437.33845364467186"
"312.33668341708545","437.69055459570313"
"315.82914572864325","438.0316371207429"
"319.321608040201","438.362046023493"
"322.8140703517588","438.6821153175849"
"326.3065326633166","438.992168564237"
"329.7989949748744","439.2925191993464"
"333.29145728643215","439.5834708503442"
"336.78391959798995","439.8653176431352"
"340.27638190954775","440.138344499433"
"343.76884422110555","440.40282742478996"
"347.26130653266335","440.65903378761413"
"350.7537688442211","440.90722258945465"
"354.2462311557789","441.14764472682856"
"357.7386934673367","441.3805432448553"
"361.2311557788945","441.6061535829527"
"364.72361809045225","441.8247038128454"
"368.21608040201005","442.03641486912494"
"371.70854271356785","442.24150077259424"
"375.20100502512565","442.44016884662386"
"378.69346733668345","442.63261992673694"
"382.1859296482412","442.819048563636"
"385.678391959799","442.99964321987596"
"389.1708542713568","443.17458646038295"
"392.6633165829146","443.344055137011"
"396.1557788944724","443.5082205673236"
"399.64824120603015","443.6672487077793"
"403.14070351758795","443.82130032150025"
"406.63316582914575","443.970531140788"
"410.12562814070355","444.1150920245554"
"413.6180904522613","444.2551291108312"
"417.1105527638191","444.39078396449264"
"420.6030150753769","444.5221937203743"
"424.0954773869347","444.64949122189967"
"427.5879396984925","444.7728051553734"
"431.08040201005025","444.892260180072"
"434.57286432160805","445.0079770542626"
"438.06532663316585","445.12007275727916"
"441.55778894472365","445.22866060777767"
"445.0502512562814","445.3338503782916"
"448.5427135678392","445.43574840620136"
"452.035175879397","445.5344577012323"
"455.5276381909548","445.63007804958823"
"459.0201005025126","445.72270611482605"
"462.51256281407035","445.8124355355741"
"466.00502512562815","445.89935702019227"
"469.49748743718595","445.98355843846997"
"472.98994974874375","446.06512491045464"
"476.4824120603015","446.1441388925006"
"479.9748743718593","446.22068026062453"
"483.4673366834171","446.2948263912534"
"486.9597989949749","446.3666522394448"
"490.4522613065327","446.4362304146599"
"493.94472361809045","446.503631254165"
"497.43718592964825","446.568922894136"
"500.92964824120605","446.6321713385382"
"504.42211055276385","446.6934405258505"
"507.9145728643216","446.752792393701"
"511.4070351758794","446.81028694148034"
"514.8994974874372","446.86598229099644"
"518.391959798995","446.91993474522945"
"521.8844221105528","446.9721988452496"
"525.3768844221106","447.0228274253531"
"528.8693467336684","447.07187166647293"
"532.3618090452261","447.1193811479179"
"535.8542713567839","447.16540389749343"
"539.3467336683417","447.20998644005255"
"542.8391959798995","447.25317384452916"
"546.3316582914573","447.295009769498"
"549.8241206030151","447.3355365073098"
"553.3165829145729","447.37479502684516"
"556.8090452261307","447.41282501493015"
"560.3015075376885","447.4496649164564"
"563.7939698492462","447.485351973245"
"567.286432160804","447.519922261695"
"570.7788944723618","447.55341072925347"
"574.2713567839196","447.5858512297437"
"577.7638190954774","447.61727655758887"
"581.2562814070352","447.6477184809641"
"584.748743718593","447.67720777391116"
"588.2412060301508","447.7057742474483"
"591.7336683417086","447.73344677970636"
"595.2261306532664","447.7602533451223"
"598.7185929648241","447.78622104271847"
"602.2110552763819","447.8113761234975"
"605.7035175879397","447.8357440169797"
"609.1959798994975","447.8593493569098"
"612.6884422110553","447.88221600615964"
"616.1809045226131","447.90436708085144"
"619.6733668341709","447.9258249737259"
"623.1658291457287","447.9466113767794"
"626.6582914572865","447.96674730319256"
"630.1507537688442","447.98625310857284"
"633.643216080402","448.005148511532"
"637.1356783919598","448.02345261361995"
"640.6281407035176","448.04118391863483"
"644.1206030150754","448.05836035132836"
"647.6130653266332","448.07499927552647"
"651.105527638191","448.09111751168234"
"654.5979899497488","448.10673135388055"
"658.0904522613066","448.12185658630875"
"661.5829145728643","448.1365084992141"
"665.0753768844221","448.1507019043605"
"668.5678391959799","448.16445115000187"
"672.0603015075377","448.17777013538654"
"675.5527638190955","448.1906723248089"
"679.0452261306533","448.20317076121984"
"682.5376884422111","448.21527807941254"
"686.0301507537689","448.2270065187949"
"689.5226130653267","448.2383679357624"
"693.0150753768844","448.2493738156839"
"696.5075376884422","448.2600352845124"
"700.0","448.27036312003236"
